id,latitude,longitude,start_datetime,duration_minutes,priority,requires_road_closure,police_station,event_type,event_cause,zone,corridor,veh_type,hour_of_day,day_of_week,is_weekend,month,time_window,is_peak_hour,is_corridor_road,corridor_event_share,cause_historical_high_rate,target_priority,target_road_closure
FKID000115,12.9784088,77.6285392,2024-03-07 22:55:04.919000+00:00,,High,False,Halasur,unplanned,water_logging,Unknown,Old Madras Road,not_applicable,4,4,0,3,night,0,1,0.03189772868313268,0.5917030567685589,1,0
FKID000116,12.9873237,77.6037885,2024-03-07 22:33:02.896000+00:00,,Low,False,Shivajinagar,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,4,4,0,3,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID000117,13.0190323,77.654465,2024-03-07 22:48:31.761000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Unknown,ORR North 1,bmtc_bus,4,4,0,3,night,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID000118,13.0446713,77.5828869,2024-01-31 05:48:22.545000+00:00,,High,False,Kodigehalli,unplanned,congestion,Unknown,ORR North 2,not_applicable,11,2,0,1,morning_peak,1,1,0.029167183815315873,0.6911764705882353,1,0
FKID000119,12.9119892,77.6254956,2024-01-31 06:15:45.828000+00:00,,High,False,Madiwala,unplanned,vehicle_breakdown,Unknown,Hosur Road,bmtc_bus,11,2,0,1,morning_peak,1,1,0.03686235571552687,0.6623004502660663,1,0
FKID000120,12.9893579,77.5064443,2024-01-31 05:56:24.296000+00:00,,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,heavy_vehicle,11,2,0,1,morning_peak,1,1,0.030160109221794712,0.6623004502660663,1,0
FKID000121,13.0152581,77.5639687,2024-03-07 19:49:46.025000+00:00,,High,False,Sadashivanagar,unplanned,vehicle_breakdown,Unknown,Tumkur Road,lcv,1,4,0,3,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID000122,12.9392829,77.5596125,2024-03-07 23:06:49.704000+00:00,61.79462865,Low,True,Basavanagudi,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,4,4,0,3,night,0,0,0.38029043068139506,0.3274647887323944,0,1
FKID000123,12.9614398,77.5600867,2024-01-31 08:57:24.573000+00:00,102.3569732,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,lcv,14,2,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID000124,12.9194445,77.6215536,2024-01-31 08:05:37.513000+00:00,,High,False,Madiwala,unplanned,vehicle_breakdown,Unknown,Hosur Road,bmtc_bus,13,2,0,1,off_peak,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID000125,13.0501731,77.4947759,2024-01-31 11:11:49.384000+00:00,,Low,False,Chikkabanavara,unplanned,construction,Unknown,Non-corridor,not_applicable,16,2,0,1,off_peak,0,0,0.38029043068139506,0.6438356164383562,0,0
FKID000126,12.8400906,77.6764868,2024-01-31 16:11:31.242000+00:00,,Low,False,Electronic City,unplanned,accident,Unknown,Non-corridor,not_applicable,21,2,0,1,evening_peak,1,0,0.38029043068139506,0.4602739726027397,0,0
FKID000127,13.042636,77.5147881,2024-01-31 19:13:08.144000+00:00,,High,False,Chikkabanavara,unplanned,accident,Unknown,Tumkur Road,not_applicable,0,3,0,2,night,0,1,0.05684497952091349,0.4602739726027397,1,0
FKID000128,12.9110914,77.6001308,2024-01-31 19:17:09.201000+00:00,,High,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,heavy_vehicle,0,3,0,2,night,0,1,0.025816060568449796,0.6623004502660663,1,0
FKID000129,12.9516567,77.500185,2023-12-30 09:28:08.173000+00:00,,Low,False,Jnanabharathi,unplanned,others,West Zone 1,Non-corridor,not_applicable,14,5,1,12,off_peak,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID000130,12.9698017,77.7319617,2024-01-31 20:10:41.586000+00:00,,Low,False,Whitefield,unplanned,pot_holes,Unknown,Unknown,not_applicable,1,3,0,2,night,0,1,0.002482313516197096,0.5567970204841713,0,0
FKID000131,13.114305,77.60655,2024-01-31 20:34:20.329000+00:00,102.53794968333334,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,heavy_vehicle,2,3,0,2,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID000132,12.9900159,77.5025425,2024-01-31 20:33:08.407000+00:00,106.48373361666667,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,bmtc_bus,2,3,0,2,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID000133,13.0424443,77.5147257,2024-01-31 19:14:30.018000+00:00,,High,False,Chikkabanavara,unplanned,accident,Unknown,Tumkur Road,not_applicable,0,3,0,2,night,0,1,0.05684497952091349,0.4602739726027397,1,0
FKID000134,12.9216832,77.6199372,2024-01-31 19:45:59.207000+00:00,75.3592525,High,True,Madiwala,unplanned,vehicle_breakdown,Unknown,Hosur Road,heavy_vehicle,1,3,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,1
FKID000135,13.0467369,77.575502,2023-12-21 07:01:13.955000+00:00,,High,False,Kodigehalli,unplanned,others,North Zone 2,ORR North 2,not_applicable,12,3,0,12,off_peak,0,1,0.029167183815315873,0.5959119496855346,1,0
FKID000136,13.0427379,77.5892891,2024-01-31 20:51:52.146000+00:00,,High,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,lcv,2,3,0,2,night,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID000137,13.0308555,77.5359082,2024-01-31 20:38:26.221000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,heavy_vehicle,2,3,0,2,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID000138,13.0161873,77.7093516,2024-01-21 00:50:18.118000+00:00,365.2268505833334,Low,True,K.R. Pura,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,6,6,1,1,off_peak,0,0,0.38029043068139506,0.5567970204841713,0,1
FKID000139,12.9693576,77.7006406,2024-01-31 21:05:04.750000+00:00,,High,False,HAL Old Airport,planned,construction,Unknown,ORR East 2,not_applicable,2,3,0,2,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID000140,12.9625526,77.5916298,2024-03-07 21:35:39.063000+00:00,,Low,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Non-corridor,private_bus,3,4,0,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000141,12.9893817,77.5927844,2024-03-07 23:28:51.195000+00:00,,Low,False,Cubbon Park,unplanned,others,Unknown,Non-corridor,not_applicable,4,4,0,3,night,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID000142,12.938565,77.6979933,2024-03-07 23:17:27.277000+00:00,49.972616783333336,High,False,HAL Old Airport,unplanned,water_logging,Unknown,ORR East 1,not_applicable,4,4,0,3,night,0,1,0.03003599354598486,0.5917030567685589,1,0
FKID000143,12.9690624,77.5872736,2024-03-07 23:36:30.807000+00:00,111.6212591,High,True,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,5,4,0,3,night,0,1,0.09035621198957429,0.6623004502660663,1,1
FKID000144,12.961311,77.55932,2024-03-07 23:41:21.369000+00:00,,High,True,Chamarajpet,unplanned,tree_fall,Unknown,Mysore Road,not_applicable,5,4,0,3,night,0,1,0.09035621198957429,0.3274647887323944,1,1
FKID000145,12.9146696,77.5640607,2024-01-31 21:52:18.310000+00:00,,High,False,K.S. Layout,unplanned,road_conditions,Unknown,ORR West 1,not_applicable,3,3,0,2,night,0,1,0.020603202184435895,0.5470588235294118,1,0
FKID000146,12.9173038,77.5882958,2024-01-31 21:09:52.368000+00:00,,Low,False,Jayanagara,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,2,3,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000147,12.9144686,77.5650362,2024-01-31 21:59:26.148000+00:00,,High,False,Banashankari,unplanned,road_conditions,Unknown,ORR West 1,not_applicable,3,3,0,2,night,0,1,0.020603202184435895,0.5470588235294118,1,0
FKID000148,12.9144815,77.5650493,2024-01-31 21:33:45.025000+00:00,,High,False,Banashankari,unplanned,road_conditions,Unknown,ORR West 1,not_applicable,3,3,0,2,night,0,1,0.020603202184435895,0.5470588235294118,1,0
FKID000149,12.9113626,77.5999548,2024-01-31 19:00:04.306000+00:00,,High,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,heavy_vehicle,0,3,0,2,night,0,1,0.025816060568449796,0.6623004502660663,1,0
FKID000150,12.9353705,77.5182037,2024-01-31 21:03:56.011000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,2,3,0,2,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID000151,12.9216444,77.5940415,2024-03-07 23:51:40.169000+00:00,,Low,True,Jayanagara,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,5,4,0,3,night,0,0,0.38029043068139506,0.3274647887323944,0,1
FKID000152,12.9246541,77.6497438,2024-01-31 22:01:00.508000+00:00,,High,False,HAL Old Airport,unplanned,vehicle_breakdown,Unknown,ORR East 1,lcv,3,3,0,2,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID000153,12.9145147,77.5649877,2024-01-31 22:04:51.071000+00:00,,High,False,Banashankari,unplanned,road_conditions,Unknown,ORR West 1,not_applicable,3,3,0,2,night,0,1,0.020603202184435895,0.5470588235294118,1,0
FKID000154,12.9145447,77.5650079,2024-01-31 22:05:42.862000+00:00,,High,False,Banashankari,unplanned,road_conditions,Unknown,ORR West 1,not_applicable,3,3,0,2,night,0,1,0.020603202184435895,0.5470588235294118,1,0
FKID000155,12.9635928,77.6263774,2024-01-31 20:27:48.879000+00:00,,Low,False,Halasur,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,1,3,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000156,13.0310785,77.5357035,2024-01-31 20:30:44.759000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,private_bus,2,3,0,2,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID000157,12.8700974,77.6533824,2024-03-08 00:00:08.664000+00:00,52.83199456666667,High,False,Electronic City,unplanned,vehicle_breakdown,Unknown,Hosur Road,bmtc_bus,5,4,0,3,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID000158,12.9762232,77.6016656,2024-01-31 22:25:30.936000+00:00,,High,False,Cubbon Park,planned,construction,Unknown,Old Madras Road,not_applicable,3,3,0,2,night,0,1,0.03189772868313268,0.6438356164383562,1,0
FKID000159,12.9211317,77.6627683,2024-01-25 06:56:05.726000+00:00,,High,False,Bellandur,unplanned,water_logging,Unknown,ORR East 1,not_applicable,12,3,0,1,off_peak,0,1,0.03003599354598486,0.5917030567685589,1,0
FKID000160,12.9832059,77.5766759,2024-03-07 22:13:12.792000+00:00,,Low,False,High ground,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,3,4,0,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000161,12.9793286,77.5105419,2024-03-08 00:49:05.768000+00:00,81.46960444999999,Low,False,Jnanabharathi,unplanned,others,Unknown,Non-corridor,not_applicable,6,4,0,3,off_peak,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID000162,12.94819783,77.53467664,2024-01-31 23:11:54.561000+00:00,15.3042995,High,False,Byatarayanapura,unplanned,others,Unknown,Mysore Road,not_applicable,4,3,0,2,night,0,1,0.09035621198957429,0.5959119496855346,1,0
FKID000163,13.022765,77.6014354,2024-03-08 00:28:29.411000+00:00,178.15932105,Low,True,R.T. Nagar,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,5,4,0,3,night,0,0,0.38029043068139506,0.3274647887323944,0,1
FKID000164,12.9943131,77.617972,2024-01-31 23:07:48.509000+00:00,,Low,False,Pulikeshinagar(F.Town),unplanned,pot_holes,Unknown,Unknown,not_applicable,4,3,0,2,night,0,1,0.002482313516197096,0.5567970204841713,0,0
FKID000165,13.0071299,77.5267687,2024-03-07 21:42:50.310000+00:00,,Low,False,Rajajinagar,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,3,4,0,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000166,13.1511992,77.620242,2024-02-01 00:08:01.156000+00:00,31.910260883333333,High,False,Chikkajala,planned,construction,Unknown,Bellary Road 2,not_applicable,5,3,0,2,night,0,1,0.04703984113193496,0.6438356164383562,1,0
FKID000167,13.0264,77.544019,2024-03-07 22:03:06.518000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,ksrtc_bus,3,4,0,3,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID000168,13.1212507,77.6179465,2023-11-20 21:45:57.142000+00:00,,Low,False,Yelahanka,unplanned,pot_holes,North Zone 2,Non-corridor,not_applicable,3,1,0,11,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID000169,12.9895389,77.5057545,2024-03-08 00:54:08.999000+00:00,,High,False,Kamakshipalya,unplanned,pot_holes,Unknown,Magadi Road,not_applicable,6,4,0,3,off_peak,0,1,0.030160109221794712,0.5567970204841713,1,0
FKID000170,12.9245044,77.6502426,2024-01-31 22:05:15.601000+00:00,,High,False,HAL Old Airport,unplanned,vehicle_breakdown,Unknown,ORR East 1,lcv,3,3,0,2,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID000171,12.9664142,77.5125512,2024-02-01 00:57:55.555000+00:00,11.80107465,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,Unknown,Non-corridor,truck,6,3,0,2,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000172,12.9758786,77.5643384,2024-03-08 01:06:29.002000+00:00,24.504338233333332,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,Magadi Road,auto,6,4,0,3,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID000173,12.9641027,77.5700324,2024-02-01 01:26:42.784000+00:00,,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,6,3,0,2,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID000174,12.9124656,77.5805324,2024-03-07 05:51:32.361000+00:00,1228.0686473666667,Low,False,J.P. Nagar,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,11,3,0,3,morning_peak,1,0,0.38029043068139506,0.3274647887323944,0,0
FKID000175,12.9228317,77.6575101,2024-01-31 23:49:58.354000+00:00,,High,False,Bellandur,unplanned,vehicle_breakdown,Unknown,ORR East 1,lcv,5,3,0,2,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID000176,13.0378641,77.5222897,2024-02-01 01:56:47.544000+00:00,86.29591815,High,False,Peenya,unplanned,vehicle_breakdown,Unknown,Tumkur Road,lcv,7,3,0,2,off_peak,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID000177,12.9583476,77.5547336,2024-03-08 02:36:35.848000+00:00,,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,8,4,0,3,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID000178,12.8895087,77.6408236,2024-02-01 00:09:08.741000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,Unknown,Hosur Road,heavy_vehicle,5,3,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID000179,12.8895337,77.640687,2024-02-01 00:15:20.557000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,Unknown,Hosur Road,heavy_vehicle,5,3,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID000180,12.9847423,77.574706,2024-03-08 00:50:48.729000+00:00,,Low,False,Sheshadripuram,unplanned,vehicle_breakdown,Unknown,Non-corridor,auto,6,4,0,3,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000181,13.0229252,77.5099725,2024-03-08 01:32:01.597000+00:00,,Low,False,Peenya,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,7,4,0,3,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000182,12.8894616,77.6407007,2024-02-01 00:17:50.913000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,Unknown,Hosur Road,heavy_vehicle,5,3,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID000183,13.0436683,77.6067467,2024-02-01 02:41:28.522000+00:00,18.84050655,High,False,Hebbala,unplanned,vehicle_breakdown,Unknown,ORR North 1,bmtc_bus,8,3,0,2,morning_peak,1,1,0.034007695171900214,0.6623004502660663,1,0
FKID000184,13.0145688,77.5835164,2024-02-01 03:01:29.624000+00:00,23.641425966666667,High,False,Sadashivanagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,lcv,8,3,0,2,morning_peak,1,1,0.07533821521658185,0.6623004502660663,1,0
FKID000185,13.0186759,77.5588615,2024-03-08 04:17:45.450000+00:00,36.504006333333336,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,lcv,9,4,0,3,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID000186,12.9494883,77.5368741,2024-03-08 04:15:18.097000+00:00,23.382822833333332,High,True,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,ksrtc_bus,9,4,0,3,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,1
FKID000187,13.0229482,77.601028,2024-03-08 04:24:30.158000+00:00,104.21347743333334,Low,False,R.T. Nagar,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,9,4,0,3,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID000188,12.9928917,77.5854867,2024-02-01 02:03:46.297000+00:00,86.29412574999999,High,False,High ground,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,private_bus,7,3,0,2,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID000189,12.9625233,77.6415686,2024-03-08 04:27:41.649000+00:00,70.8526748,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Unknown,Old Airport Road,private_car,9,4,0,3,morning_peak,1,1,0.009184560009929253,0.6623004502660663,1,0
FKID000190,13.0976738,77.5990251,2024-02-01 03:27:29.438000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,heavy_vehicle,8,3,0,2,morning_peak,1,1,0.04703984113193496,0.6623004502660663,1,0
FKID000191,13.1151883,77.6067482,2024-02-01 04:08:09.629000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,heavy_vehicle,9,3,0,2,morning_peak,1,1,0.04703984113193496,0.6623004502660663,1,0
FKID000192,13.07835,77.502205,2024-03-08 04:32:41.143000+00:00,,Low,False,Chikkabanavara,planned,construction,Unknown,Non-corridor,not_applicable,10,4,0,3,morning_peak,1,0,0.38029043068139506,0.6438356164383562,0,0
FKID000193,12.984191,77.5972223,2024-03-08 04:58:30.976000+00:00,,High,False,Shivajinagar,unplanned,road_conditions,Unknown,CBD 2,not_applicable,10,4,0,3,morning_peak,1,1,0.01216333622936577,0.5470588235294118,1,0
FKID000194,12.97447,77.5492,2024-03-08 01:46:33.364000+00:00,,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,West of Chord Road,bmtc_bus,7,4,0,3,off_peak,0,1,0.021347896239295023,0.6623004502660663,1,0
FKID000195,12.9842204,77.597142,2024-03-08 04:59:43.343000+00:00,,High,False,Shivajinagar,unplanned,road_conditions,Unknown,CBD 2,not_applicable,10,4,0,3,morning_peak,1,1,0.01216333622936577,0.5470588235294118,1,0
FKID000196,13.0488954,77.4970171,2024-03-08 05:04:48.027000+00:00,,Low,False,Chikkabanavara,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,10,4,0,3,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID000197,12.9891874,77.5070709,2024-03-08 04:03:17.004000+00:00,72.9697583,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,heavy_vehicle,9,4,0,3,morning_peak,1,1,0.030160109221794712,0.6623004502660663,1,0
FKID000198,12.9160564,77.6160829,2024-02-01 02:28:23.501000+00:00,,Low,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,7,3,0,2,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID000199,13.16120295,77.62691818,2024-02-01 04:22:39.844000+00:00,60.798384383333335,High,False,Chikkajala,unplanned,construction,Unknown,Bellary Road 2,not_applicable,9,3,0,2,morning_peak,1,1,0.04703984113193496,0.6438356164383562,1,0
FKID000200,12.9532283,77.538385,2024-02-01 01:44:18.975000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,West of Chord Road,heavy_vehicle,7,3,0,2,off_peak,0,1,0.021347896239295023,0.6623004502660663,1,0
FKID000201,12.9844178,77.5970285,2024-03-08 05:08:03.073000+00:00,,High,False,Cubbon Park,unplanned,road_conditions,Unknown,CBD 2,not_applicable,10,4,0,3,morning_peak,1,1,0.01216333622936577,0.5470588235294118,1,0
FKID000202,12.8569988,77.5889807,2024-02-01 05:05:45.838000+00:00,119.59072880000001,High,False,Hulimavu,unplanned,others,Unknown,Bannerghata Road,not_applicable,10,3,0,2,morning_peak,1,1,0.025816060568449796,0.5959119496855346,1,0
FKID000203,12.9446407,77.5969852,2024-02-01 03:56:43.720000+00:00,78.98550595,Low,False,Wilson Garden,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,9,3,0,2,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID000204,13.0407502,77.5174141,2024-02-01 02:49:21.491000+00:00,,High,False,Peenya,unplanned,vehicle_breakdown,Unknown,Tumkur Road,lcv,8,3,0,2,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID000205,13.0414238,77.545608,2024-03-08 05:42:27.352000+00:00,138.03128305,High,False,Jalahalli,unplanned,vehicle_breakdown,Unknown,ORR North 2,truck,11,4,0,3,morning_peak,1,1,0.029167183815315873,0.6623004502660663,1,0
FKID000206,12.95983785,77.64811735,2024-02-01 05:57:58.222000+00:00,28.376774483333335,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Unknown,Old Airport Road,lcv,11,3,0,2,morning_peak,1,1,0.009184560009929253,0.6623004502660663,1,0
FKID000207,13.0446065,77.5828293,2024-02-01 06:03:02.705000+00:00,,High,False,Kodigehalli,unplanned,congestion,Unknown,ORR North 2,not_applicable,11,3,0,2,morning_peak,1,1,0.029167183815315873,0.6911764705882353,1,0
FKID000208,12.9197329,77.5835635,2024-03-08 05:42:59.334000+00:00,93.05635131666666,Low,False,Jayanagara,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,11,4,0,3,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
